student_id,age,session_id,attempt_date,question_id,subject,question_text,student_answer,correct_answer,is_correct,time_taken
S048,12,Session4,2025-01-24,Q171,Science,What organ pumps blood around the body?,Heart,Heart,1,108
S048,12,Session4,2025-01-24,Q172,Science,At what temperature (°C) does water freeze?,0,0,1,34
S048,12,Session4,2025-01-24,Q173,English,What punctuation ends a question?,IDK,question mark,0,42
S048,12,Session4,2025-01-24,Q174,Math,What is 7 × 5?,35,35,1,112
S048,12,Session4,2025-01-24,Q175,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,14
S048,12,Session5,2025-01-25,Q176,Science,What planet is known as the Red Planet?,Mars,Mars,1,36
S048,12,Session5,2025-01-25,Q177,Science,What planet is known as the Red Planet?,I don't know,Mars,0,27
S048,12,Session5,2025-01-25,Q178,Math,What is 6 × 6?,36,36,1,105
S048,12,Session5,2025-01-25,Q179,Science,What part of the plant conducts photosynthesis?,,Leaf,0,22
S048,12,Session5,2025-01-25,Q180,English,What punctuation ends a question?,Question mark,question mark,1,18
S048,12,Session6,2025-01-31,Q181,English,Finish the proverb: 'A stitch in time saves ____.',IDK,nine,0,106
S048,12,Session6,2025-01-31,Q182,Math,What is 6 × 7?,42,42,1,104
S048,12,Session6,2025-01-31,Q183,English,What is the opposite of 'cold'?,IDK,hot,0,72
S048,12,Session6,2025-01-31,Q184,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,39
S048,12,Session6,2025-01-31,Q185,English,What is the past tense of 'go'?,went,went,1,17
S048,12,Session6,2025-01-31,Q186,Science,What part of the plant conducts photosynthesis?,,Leaf,0,99
S048,12,Session6,2025-01-31,Q187,English,What is the plural of 'child'?,-,children,0,48
S048,12,Session6,2025-01-31,Q188,Math,What is 60 - 2?,56,58,0,79
S048,12,Session6,2025-01-31,Q189,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,105
S048,12,Session7,2025-02-05,Q190,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,104
S048,12,Session7,2025-02-05,Q191,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,44
S048,12,Session7,2025-02-05,Q192,History,What wall fell in 1989 reuniting Germany?,"I'm not sure, maybe Berlin Wall",Berlin Wall,0,6
S048,12,Session7,2025-02-05,Q193,History,Who wrote the play 'Romeo and Juliet'?,I don't know,William Shakespeare,0,54
S048,12,Session7,2025-02-05,Q194,English,What is the opposite of 'cold'?,Hot,hot,1,78
S048,12,Session7,2025-02-05,Q195,Science,What organ pumps blood around the body?,Heart,Heart,1,118
S048,12,Session7,2025-02-05,Q196,English,Finish the proverb: 'A stitch in time saves ____.',IDK,nine,0,7
S048,12,Session8,2025-02-09,Q197,Math,What is 17 + 2?,19,19,1,37
S048,12,Session8,2025-02-09,Q198,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",-,happy,0,16
S048,12,Session8,2025-02-09,Q199,History,Who was the first President of the United States?,George washington,George Washington,1,114
S048,12,Session8,2025-02-09,Q200,Science,What is H2O commonly known as?,No idea,Water,0,8
S048,12,Session8,2025-02-09,Q201,History,Who wrote the play 'Romeo and Juliet'?,William shakespeare,William Shakespeare,1,47
S048,12,Session8,2025-02-09,Q202,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,99
S048,12,Session9,2025-02-10,Q203,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,64
S048,12,Session9,2025-02-10,Q204,English,Finish the proverb: 'A stitch in time saves ____.',IDK,nine,0,76
S048,12,Session9,2025-02-10,Q205,English,What is the plural of 'child'?,-,children,0,59
S048,12,Session9,2025-02-10,Q206,Math,What is 95 - 9?,87,86,0,48
S048,12,Session9,2025-02-10,Q207,English,"Which is a verb: 'swim', 'blue', or 'quick'?",IDK,swim,0,96
S048,12,Session9,2025-02-10,Q208,English,What do we call words that sound the same but have different meanings?,-,homonyms,0,27
S048,12,Session9,2025-02-10,Q209,History,Who discovered America in 1492?,No idea,Christopher Columbus,0,92
S048,12,Session9,2025-02-10,Q210,Science,What organ pumps blood around the body?,I don't know,Heart,0,113
S048,12,Session9,2025-02-10,Q211,Science,At what temperature (°C) does water freeze?,"I'm not sure, maybe 0",0,0,81
S048,12,Session9,2025-02-10,Q212,Science,What vitamin do we get from sunlight?,No idea,Vitamin D,0,54
S048,12,Session10,2025-02-16,Q213,English,What is the past tense of 'go'?,IDK,went,0,10
S048,12,Session10,2025-02-16,Q214,English,What punctuation ends a question?,question mark,question mark,1,5
S048,12,Session10,2025-02-16,Q215,Science,What natural satellite orbits the Earth?,Moon,Moon,1,5
S048,12,Session10,2025-02-16,Q216,Science,What natural satellite orbits the Earth?,"I'm not sure, maybe Moon",Moon,0,66
S048,12,Session10,2025-02-16,Q217,English,What is a synonym for 'big'?,-,large,0,106
S048,12,Session10,2025-02-16,Q218,Science,What organ pumps blood around the body?,No idea,Heart,0,66
S048,12,Session10,2025-02-16,Q219,English,What is the plural of 'child'?,children,children,1,86
S048,12,Session10,2025-02-16,Q220,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,61
S048,12,Session11,2025-02-27,Q221,History,Who wrote the play 'Romeo and Juliet'?,William shakespeare,William Shakespeare,1,48
S048,12,Session11,2025-02-27,Q222,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,19
S048,12,Session11,2025-02-27,Q223,English,What is the opposite of 'cold'?,Hot,hot,1,90
S048,12,Session11,2025-02-27,Q224,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",-,happy,0,51
S048,12,Session11,2025-02-27,Q225,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,32
S048,12,Session11,2025-02-27,Q226,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,90
S048,12,Session12,2025-03-14,Q227,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,62
S048,12,Session12,2025-03-14,Q228,Science,What gas do plants breathe in that humans and animals breathe out?,I don't know,Carbon dioxide,0,118
S048,12,Session12,2025-03-14,Q229,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,11
S048,12,Session12,2025-03-14,Q230,Science,What organ pumps blood around the body?,Heart,Heart,1,81
S048,12,Session12,2025-03-14,Q231,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,77
S048,12,Session13,2025-03-16,Q232,History,In which year did World War II end?,I don't know,1945,0,71
S048,12,Session13,2025-03-16,Q233,English,What is a synonym for 'big'?,large,large,1,68
S048,12,Session13,2025-03-16,Q234,History,Who was the first President of the United States?,George Washington,George Washington,1,89
S048,12,Session13,2025-03-16,Q235,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,99
S048,12,Session13,2025-03-16,Q236,Science,What force keeps us on the ground?,Gravity,Gravity,1,58
S048,12,Session13,2025-03-16,Q237,Math,What is 6 × 3?,16,18,0,26
S048,12,Session13,2025-03-16,Q238,English,Identify the noun in the sentence: 'The cat slept.',-,cat,0,11
S048,12,Session13,2025-03-16,Q239,History,What is the capital of France?,,Paris,0,49
S048,12,Session13,2025-03-16,Q240,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,5
S048,12,Session14,2025-03-18,Q241,English,What is the past tense of 'go'?,Went,went,1,53
S048,12,Session14,2025-03-18,Q242,History,What ship famously sank in 1912?,Titanic,Titanic,1,5
S048,12,Session14,2025-03-18,Q243,History,Who was known as the Maid of Orléans?,Joan of arc,Joan of Arc,1,41
S048,12,Session14,2025-03-18,Q244,Science,What planet is known as the Red Planet?,Mars,Mars,1,24
S048,12,Session14,2025-03-18,Q245,English,What is the past tense of 'go'?,I'm guessing,went,0,38
S048,12,Session14,2025-03-18,Q246,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,28
S048,12,Session14,2025-03-18,Q247,Science,What is the largest planet in our solar system?,"I'm not sure, maybe Jupiter",Jupiter,0,105
S048,12,Session15,2025-03-28,Q248,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,76
S048,12,Session15,2025-03-28,Q249,History,Who wrote the play 'Romeo and Juliet'?,William shakespeare,William Shakespeare,1,94
S048,12,Session15,2025-03-28,Q250,English,What is the opposite of 'cold'?,hot,hot,1,14
S048,12,Session15,2025-03-28,Q251,Math,What is 26 + 42?,70,68,0,63
S048,12,Session15,2025-03-28,Q252,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,43
S048,12,Session15,2025-03-28,Q253,History,What is the capital of France?,Paris,Paris,1,60
S048,12,Session15,2025-03-28,Q254,Science,At what temperature (°C) does water freeze?,0,0,1,10
S048,12,Session15,2025-03-28,Q255,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,111
S048,12,Session15,2025-03-28,Q256,History,What is the capital of France?,Paris,Paris,1,23
S048,12,Session15,2025-03-28,Q257,Science,What vitamin do we get from sunlight?,Vitamin d,Vitamin D,1,99
S049,11,Session1,2025-01-07,Q258,Math,What is 36 + 50?,86,86,1,96
S049,11,Session1,2025-01-07,Q259,Math,What is 49 - 5?,43,44,0,48
S049,11,Session1,2025-01-07,Q260,History,What ship famously sank in 1912?,Titanic,Titanic,1,105
S049,11,Session1,2025-01-07,Q261,Math,What is 82 - 18?,64,64,1,5
S049,11,Session1,2025-01-07,Q262,Math,What is 18 + 5?,22,23,0,110
S049,11,Session1,2025-01-07,Q263,History,Who was known as the Maid of Orléans?,"I'm not sure, maybe Joan of Arc",Joan of Arc,0,70
S049,11,Session2,2025-01-10,Q264,English,"Which is a verb: 'swim', 'blue', or 'quick'?",I'm guessing,swim,0,114
S049,11,Session2,2025-01-10,Q265,History,Which empire was ruled by Julius Caesar?,"I'm not sure, maybe Roman Empire",Roman Empire,0,68
S049,11,Session2,2025-01-10,Q266,Math,What is 25 - 1?,26,24,0,17
S049,11,Session2,2025-01-10,Q267,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,11
S049,11,Session2,2025-01-10,Q268,Math,What is 12 × 9?,109,108,0,30
S049,11,Session2,2025-01-10,Q269,History,What is the capital of France?,Paris,Paris,1,86
S049,11,Session2,2025-01-10,Q270,History,Who discovered America in 1492?,No idea,Christopher Columbus,0,28
S049,11,Session2,2025-01-10,Q271,Math,What is 81 - 16?,63,65,0,99
S049,11,Session2,2025-01-10,Q272,English,Finish the proverb: 'A stitch in time saves ____.',I'm guessing,nine,0,60
S049,11,Session2,2025-01-10,Q273,History,In which year did World War II end?,"I'm not sure, maybe 1945",1945,0,74
S049,11,Session3,2025-01-16,Q274,Math,What is 41 - 16?,25,25,1,81
S049,11,Session3,2025-01-16,Q275,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,89
S049,11,Session3,2025-01-16,Q276,Science,What is H2O commonly known as?,Water,Water,1,99
S049,11,Session3,2025-01-16,Q277,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,5
S049,11,Session3,2025-01-16,Q278,Science,What is H2O commonly known as?,"I'm not sure, maybe Water",Water,0,96
S049,11,Session3,2025-01-16,Q279,English,What is the opposite of 'cold'?,hot,hot,1,42
S049,11,Session3,2025-01-16,Q280,Math,What is 54 - 4?,52,50,0,88
S049,11,Session4,2025-01-18,Q281,Math,What is 60 - 14?,45,46,0,78
S049,11,Session4,2025-01-18,Q282,Math,What is 26 + 44?,71,70,0,52
S049,11,Session4,2025-01-18,Q283,History,What ship famously sank in 1912?,Titanic,Titanic,1,90
S049,11,Session4,2025-01-18,Q284,History,Who was known as the Maid of Orléans?,No idea,Joan of Arc,0,56
S049,11,Session4,2025-01-18,Q285,English,What do we call words that sound the same but have different meanings?,-,homonyms,0,76
S049,11,Session4,2025-01-18,Q286,English,What is the plural of 'child'?,children,children,1,48
S049,11,Session4,2025-01-18,Q287,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,46
S049,11,Session4,2025-01-18,Q288,Math,What is 66 - 2?,64,64,1,66
S049,11,Session5,2025-01-19,Q289,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,39
S049,11,Session5,2025-01-19,Q290,History,In which year did World War II end?,,1945,0,10
S049,11,Session5,2025-01-19,Q291,History,Who wrote the play 'Romeo and Juliet'?,William shakespeare,William Shakespeare,1,64
S049,11,Session5,2025-01-19,Q292,Science,What natural satellite orbits the Earth?,Moon,Moon,1,5
S049,11,Session5,2025-01-19,Q293,Science,At what temperature (°C) does water freeze?,0,0,1,22
S049,11,Session5,2025-01-19,Q294,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,9
S049,11,Session5,2025-01-19,Q295,Science,What force keeps us on the ground?,I don't know,Gravity,0,19
S049,11,Session5,2025-01-19,Q296,English,What is the past tense of 'go'?,went,went,1,56
S049,11,Session5,2025-01-19,Q297,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,37
S049,11,Session6,2025-01-21,Q298,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,20
S049,11,Session6,2025-01-21,Q299,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,78
S049,11,Session6,2025-01-21,Q300,Science,What natural satellite orbits the Earth?,,Moon,0,35
S049,11,Session6,2025-01-21,Q001,English,What is a synonym for 'big'?,IDK,large,0,84
S049,11,Session6,2025-01-21,Q002,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,112
S049,11,Session7,2025-01-24,Q003,English,What is the opposite of 'cold'?,hot,hot,1,59
S049,11,Session7,2025-01-24,Q004,English,What punctuation ends a question?,I'm guessing,question mark,0,20
S049,11,Session7,2025-01-24,Q005,Math,What is 8 × 4?,32,32,1,66
S049,11,Session7,2025-01-24,Q006,History,What ancient civilization built the pyramids?,,Egyptians,0,73
S049,11,Session7,2025-01-24,Q007,English,What is the plural of 'child'?,Children,children,1,93
S049,11,Session7,2025-01-24,Q008,History,Who discovered America in 1492?,Christopher Columbus,Christopher Columbus,1,110
S049,11,Session7,2025-01-24,Q009,Math,What is 9 + 42?,53,51,0,109
S049,11,Session7,2025-01-24,Q010,Math,What is 2 × 12?,25,24,0,114
S049,11,Session7,2025-01-24,Q011,Science,What planet is known as the Red Planet?,Mars,Mars,1,58
S049,11,Session8,2025-01-27,Q012,Math,What is 2 × 12?,24,24,1,96
S049,11,Session8,2025-01-27,Q013,English,What punctuation ends a question?,-,question mark,0,9
S049,11,Session8,2025-01-27,Q014,Math,What is 63 - 14?,49,49,1,23
S049,11,Session8,2025-01-27,Q015,Math,What is 4 × 6?,24,24,1,5
S049,11,Session8,2025-01-27,Q016,Math,What is 21 - 8?,13,13,1,45
S049,11,Session8,2025-01-27,Q017,English,Identify the noun in the sentence: 'The cat slept.',-,cat,0,12
S049,11,Session8,2025-01-27,Q018,Science,At what temperature (°C) does water freeze?,"I'm not sure, maybe 0",0,0,49
S049,11,Session9,2025-01-29,Q019,English,What is the past tense of 'go'?,I'm guessing,went,0,81
S049,11,Session9,2025-01-29,Q020,Science,What force keeps us on the ground?,,Gravity,0,86
S049,11,Session9,2025-01-29,Q021,History,Who was the first President of the United States?,George Washington,George Washington,1,43
S049,11,Session9,2025-01-29,Q022,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,46
S049,11,Session9,2025-01-29,Q023,Science,What force keeps us on the ground?,I don't know,Gravity,0,21
S049,11,Session9,2025-01-29,Q024,History,Which empire was ruled by Julius Caesar?,"I'm not sure, maybe Roman Empire",Roman Empire,0,60
S049,11,Session9,2025-01-29,Q025,English,What is a synonym for 'big'?,large,large,1,49
S049,11,Session10,2025-02-13,Q026,English,What is a synonym for 'big'?,Large,large,1,37
S049,11,Session10,2025-02-13,Q027,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,100
S049,11,Session10,2025-02-13,Q028,Science,What is the largest planet in our solar system?,"I'm not sure, maybe Jupiter",Jupiter,0,39
S049,11,Session10,2025-02-13,Q029,Science,What organ pumps blood around the body?,I don't know,Heart,0,49
S049,11,Session10,2025-02-13,Q030,Math,What is 3 × 5?,14,15,0,86
S049,11,Session10,2025-02-13,Q031,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,84
S049,11,Session11,2025-02-16,Q032,English,What is the opposite of 'cold'?,hot,hot,1,55
S049,11,Session11,2025-02-16,Q033,Math,What is 39 + 39?,77,78,0,62
S049,11,Session11,2025-02-16,Q034,Math,What is 11 × 3?,33,33,1,69
S049,11,Session11,2025-02-16,Q035,English,What do we call words that sound the same but have different meanings?,-,homonyms,0,41
S049,11,Session11,2025-02-16,Q036,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,91
S049,11,Session11,2025-02-16,Q037,Science,What is H2O commonly known as?,Water,Water,1,55
S049,11,Session11,2025-02-16,Q038,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,40
S049,11,Session11,2025-02-16,Q039,Science,What vitamin do we get from sunlight?,Vitamin D,Vitamin D,1,32
S049,11,Session11,2025-02-16,Q040,Science,What is the largest planet in our solar system?,I don't know,Jupiter,0,37
S049,11,Session12,2025-02-19,Q041,Math,What is 2 × 9?,17,18,0,118
S049,11,Session12,2025-02-19,Q042,History,What ship famously sank in 1912?,"I'm not sure, maybe Titanic",Titanic,0,25
S049,11,Session12,2025-02-19,Q043,History,What is the capital of France?,Paris,Paris,1,120
S049,11,Session12,2025-02-19,Q044,History,What is the capital of France?,Paris,Paris,1,5
S049,11,Session12,2025-02-19,Q045,Science,What natural satellite orbits the Earth?,"I'm not sure, maybe Moon",Moon,0,6
S049,11,Session12,2025-02-19,Q046,Math,What is 2 × 2?,3,4,0,86
S049,11,Session12,2025-02-19,Q047,Science,What part of the plant conducts photosynthesis?,,Leaf,0,65
